split,scenario,seed,sku,policy,node_id,immediate_units,demand_units,fill_rate
test,demand_spike,1010,SKU-002,service_aware,4,1277,1289,0.9906904577191621
test,demand_spike,1010,SKU-002,service_aware,5,1313,1331,0.9864763335837716
test,demand_spike,1011,SKU-002,independent,2,1065,1082,0.9842883548983364
test,demand_spike,1011,SKU-002,independent,3,1062,1123,0.9456812110418522
test,demand_spike,1011,SKU-002,independent,4,1171,1289,0.9084561675717611
test,demand_spike,1011,SKU-002,independent,5,1225,1331,0.9203606311044328
test,demand_spike,1011,SKU-002,normal_optimized,2,987,1082,0.9121996303142329
test,demand_spike,1011,SKU-002,normal_optimized,3,1003,1123,0.8931433659839715
test,demand_spike,1011,SKU-002,normal_optimized,4,1019,1289,0.7905352986811481
test,demand_spike,1011,SKU-002,normal_optimized,5,1105,1331,0.8302028549962435
test,demand_spike,1011,SKU-002,service_aware,2,1082,1082,1.0
test,demand_spike,1011,SKU-002,service_aware,3,1109,1123,0.98753339269813
test,demand_spike,1011,SKU-002,service_aware,4,1263,1289,0.9798293250581847
test,demand_spike,1011,SKU-002,service_aware,5,1296,1331,0.9737039819684448
test,demand_spike,1012,SKU-002,independent,2,1036,1082,0.9574861367837338
test,demand_spike,1012,SKU-002,independent,3,1076,1123,0.9581478183437222
test,demand_spike,1012,SKU-002,independent,4,1159,1289,0.8991466252909232
test,demand_spike,1012,SKU-002,independent,5,1262,1331,0.9481592787377912
test,demand_spike,1012,SKU-002,normal_optimized,2,987,1082,0.9121996303142329
test,demand_spike,1012,SKU-002,normal_optimized,3,1012,1123,0.9011576135351737
test,demand_spike,1012,SKU-002,normal_optimized,4,1052,1289,0.8161365399534523
test,demand_spike,1012,SKU-002,normal_optimized,5,1154,1331,0.8670172802404207
test,demand_spike,1012,SKU-002,service_aware,2,1070,1082,0.988909426987061
test,demand_spike,1012,SKU-002,service_aware,3,1114,1123,0.9919857524487978
test,demand_spike,1012,SKU-002,service_aware,4,1233,1289,0.95655546935609
test,demand_spike,1012,SKU-002,service_aware,5,1318,1331,0.9902329075882795
test,supplier_delay,1001,SKU-002,independent,2,859,926,0.927645788336933
test,supplier_delay,1001,SKU-002,independent,3,918,959,0.9572471324296142
test,supplier_delay,1001,SKU-002,independent,4,1024,1103,0.928377153218495
test,supplier_delay,1001,SKU-002,independent,5,1073,1134,0.9462081128747796
test,supplier_delay,1001,SKU-002,normal_optimized,2,515,926,0.5561555075593952
test,supplier_delay,1001,SKU-002,normal_optimized,3,614,959,0.6402502606882169
test,supplier_delay,1001,SKU-002,normal_optimized,4,609,1103,0.5521305530371714
test,supplier_delay,1001,SKU-002,normal_optimized,5,609,1134,0.5370370370370371
test,supplier_delay,1001,SKU-002,service_aware,2,922,926,0.9956803455723542
test,supplier_delay,1001,SKU-002,service_aware,3,957,959,0.9979144942648592
test,supplier_delay,1001,SKU-002,service_aware,4,1088,1103,0.986400725294651
test,supplier_delay,1001,SKU-002,service_aware,5,1131,1134,0.9973544973544973
test,supplier_delay,1002,SKU-002,independent,2,881,926,0.9514038876889849
test,supplier_delay,1002,SKU-002,independent,3,908,959,0.9468196037539103
test,supplier_delay,1002,SKU-002,independent,4,1093,1103,0.9909338168631007
test,supplier_delay,1002,SKU-002,independent,5,1041,1134,0.917989417989418
test,supplier_delay,1002,SKU-002,normal_optimized,2,613,926,0.661987041036717
test,supplier_delay,1002,SKU-002,normal_optimized,3,661,959,0.6892596454640251
test,supplier_delay,1002,SKU-002,normal_optimized,4,591,1103,0.5358114233907525
test,supplier_delay,1002,SKU-002,normal_optimized,5,584,1134,0.5149911816578483
test,supplier_delay,1002,SKU-002,service_aware,2,923,926,0.9967602591792657
test,supplier_delay,1002,SKU-002,service_aware,3,949,959,0.9895724713242962
test,supplier_delay,1002,SKU-002,service_aware,4,1103,1103,1.0
test,supplier_delay,1002,SKU-002,service_aware,5,1131,1134,0.9973544973544973
test,supplier_delay,1003,SKU-002,independent,2,869,926,0.9384449244060475
test,supplier_delay,1003,SKU-002,independent,3,923,959,0.9624608967674662
test,supplier_delay,1003,SKU-002,independent,4,1047,1103,0.9492293744333635
test,supplier_delay,1003,SKU-002,independent,5,1027,1134,0.9056437389770723
test,supplier_delay,1003,SKU-002,normal_optimized,2,567,926,0.6123110151187905
test,supplier_delay,1003,SKU-002,normal_optimized,3,600,959,0.6256517205422315
test,supplier_delay,1003,SKU-002,normal_optimized,4,590,1103,0.5349048050770625
test,supplier_delay,1003,SKU-002,normal_optimized,5,525,1134,0.46296296296296297
test,supplier_delay,1003,SKU-002,service_aware,2,923,926,0.9967602591792657
test,supplier_delay,1003,SKU-002,service_aware,3,959,959,1.0
test,supplier_delay,1003,SKU-002,service_aware,4,1097,1103,0.9945602901178604
test,supplier_delay,1003,SKU-002,service_aware,5,1125,1134,0.9920634920634921
test,supplier_delay,1004,SKU-002,independent,2,893,926,0.9643628509719222
test,supplier_delay,1004,SKU-002,independent,3,925,959,0.9645464025026069
test,supplier_delay,1004,SKU-002,independent,4,1027,1103,0.9310970081595649
test,supplier_delay,1004,SKU-002,independent,5,1075,1134,0.9479717813051146
test,supplier_delay,1004,SKU-002,normal_optimized,2,555,926,0.5993520518358532
test,supplier_delay,1004,SKU-002,normal_optimized,3,610,959,0.6360792492179353
test,supplier_delay,1004,SKU-002,normal_optimized,4,558,1103,0.5058930190389845
test,supplier_delay,1004,SKU-002,normal_optimized,5,585,1134,0.5158730158730159
test,supplier_delay,1004,SKU-002,service_aware,2,926,926,1.0
test,supplier_delay,1004,SKU-002,service_aware,3,958,959,0.9989572471324296
test,supplier_delay,1004,SKU-002,service_aware,4,1095,1103,0.9927470534904805
test,supplier_delay,1004,SKU-002,service_aware,5,1134,1134,1.0
test,supplier_delay,1005,SKU-002,independent,2,905,926,0.9773218142548596
test,supplier_delay,1005,SKU-002,independent,3,931,959,0.9708029197080292
test,supplier_delay,1005,SKU-002,independent,4,1040,1103,0.942883046237534
test,supplier_delay,1005,SKU-002,independent,5,1094,1134,0.9647266313932981
test,supplier_delay,1005,SKU-002,normal_optimized,2,593,926,0.6403887688984882
test,supplier_delay,1005,SKU-002,normal_optimized,3,643,959,0.670490093847758
test,supplier_delay,1005,SKU-002,normal_optimized,4,670,1103,0.6074342701722575
test,supplier_delay,1005,SKU-002,normal_optimized,5,564,1134,0.4973544973544973
test,supplier_delay,1005,SKU-002,service_aware,2,926,926,1.0
test,supplier_delay,1005,SKU-002,service_aware,3,958,959,0.9989572471324296
test,supplier_delay,1005,SKU-002,service_aware,4,1093,1103,0.9909338168631007
test,supplier_delay,1005,SKU-002,service_aware,5,1134,1134,1.0
test,supplier_delay,1006,SKU-002,independent,2,887,926,0.9578833693304536
test,supplier_delay,1006,SKU-002,independent,3,927,959,0.9666319082377477
test,supplier_delay,1006,SKU-002,independent,4,1019,1103,0.9238440616500453
test,supplier_delay,1006,SKU-002,independent,5,1072,1134,0.9453262786596119
test,supplier_delay,1006,SKU-002,normal_optimized,2,620,926,0.6695464362850972
test,supplier_delay,1006,SKU-002,normal_optimized,3,684,959,0.7132429614181439
test,supplier_delay,1006,SKU-002,normal_optimized,4,575,1103,0.5213055303717135
test,supplier_delay,1006,SKU-002,normal_optimized,5,548,1134,0.48324514991181655
test,supplier_delay,1006,SKU-002,service_aware,2,926,926,1.0
test,supplier_delay,1006,SKU-002,service_aware,3,959,959,1.0
test,supplier_delay,1006,SKU-002,service_aware,4,1099,1103,0.9963735267452403
test,supplier_delay,1006,SKU-002,service_aware,5,1130,1134,0.9964726631393298
test,supplier_delay,1007,SKU-002,independent,2,882,926,0.9524838012958964
test,supplier_delay,1007,SKU-002,independent,3,905,959,0.9436913451511991
test,supplier_delay,1007,SKU-002,independent,4,1055,1103,0.956482320942883
test,supplier_delay,1007,SKU-002,independent,5,1084,1134,0.9559082892416225
test,supplier_delay,1007,SKU-002,normal_optimized,2,553,926,0.5971922246220303
test,supplier_delay,1007,SKU-002,normal_optimized,3,650,959,0.6777893639207507
test,supplier_delay,1007,SKU-002,normal_optimized,4,564,1103,0.5113327289211242
test,supplier_delay,1007,SKU-002,normal_optimized,5,610,1134,0.5379188712522046
test,supplier_delay,1007,SKU-002,service_aware,2,924,926,0.9978401727861771
test,supplier_delay,1007,SKU-002,service_aware,3,958,959,0.9989572471324296
test,supplier_delay,1007,SKU-002,service_aware,4,1102,1103,0.99909338168631
test,supplier_delay,1007,SKU-002,service_aware,5,1129,1134,0.9955908289241623
test,supplier_delay,1008,SKU-002,independent,2,863,926,0.9319654427645788
test,supplier_delay,1008,SKU-002,independent,3,951,959,0.9916579770594369
test,supplier_delay,1008,SKU-002,independent,4,1061,1103,0.9619220308250227
test,supplier_delay,1008,SKU-002,independent,5,1105,1134,0.9744268077601411
test,supplier_delay,1008,SKU-002,normal_optimized,2,619,926,0.6684665226781857
test,supplier_delay,1008,SKU-002,normal_optimized,3,646,959,0.6736183524504692
test,supplier_delay,1008,SKU-002,normal_optimized,4,621,1103,0.5630099728014506
test,supplier_delay,1008,SKU-002,normal_optimized,5,592,1134,0.5220458553791887
test,supplier_delay,1008,SKU-002,service_aware,2,918,926,0.9913606911447084
test,supplier_delay,1008,SKU-002,service_aware,3,959,959,1.0
test,supplier_delay,1008,SKU-002,service_aware,4,1103,1103,1.0
test,supplier_delay,1008,SKU-002,service_aware,5,1134,1134,1.0
test,supplier_delay,1009,SKU-002,independent,2,889,926,0.9600431965442765
test,supplier_delay,1009,SKU-002,independent,3,935,959,0.9749739311783108
test,supplier_delay,1009,SKU-002,independent,4,1037,1103,0.9401631912964642
test,supplier_delay,1009,SKU-002,independent,5,1092,1134,0.9629629629629629
test,supplier_delay,1009,SKU-002,normal_optimized,2,585,926,0.6317494600431965
test,supplier_delay,1009,SKU-002,normal_optimized,3,637,959,0.6642335766423357
test,supplier_delay,1009,SKU-002,normal_optimized,4,615,1103,0.557570262919311
test,supplier_delay,1009,SKU-002,normal_optimized,5,611,1134,0.5388007054673721
test,supplier_delay,1009,SKU-002,service_aware,2,921,926,0.9946004319654428
test,supplier_delay,1009,SKU-002,service_aware,3,959,959,1.0
test,supplier_delay,1009,SKU-002,service_aware,4,1097,1103,0.9945602901178604
test,supplier_delay,1009,SKU-002,service_aware,5,1134,1134,1.0
test,supplier_delay,1010,SKU-002,independent,2,886,926,0.9568034557235421
test,supplier_delay,1010,SKU-002,independent,3,922,959,0.9614181438998958
test,supplier_delay,1010,SKU-002,independent,4,1027,1103,0.9310970081595649
test,supplier_delay,1010,SKU-002,independent,5,1104,1134,0.9735449735449735
test,supplier_delay,1010,SKU-002,normal_optimized,2,603,926,0.6511879049676026
test,supplier_delay,1010,SKU-002,normal_optimized,3,662,959,0.6903023983315955
test,supplier_delay,1010,SKU-002,normal_optimized,4,575,1103,0.5213055303717135
test,supplier_delay,1010,SKU-002,normal_optimized,5,586,1134,0.5167548500881834
test,supplier_delay,1010,SKU-002,service_aware,2,925,926,0.9989200863930886
test,supplier_delay,1010,SKU-002,service_aware,3,959,959,1.0
test,supplier_delay,1010,SKU-002,service_aware,4,1085,1103,0.9836808703535811
test,supplier_delay,1010,SKU-002,service_aware,5,1134,1134,1.0
test,supplier_delay,1011,SKU-002,independent,2,883,926,0.9535637149028078
test,supplier_delay,1011,SKU-002,independent,3,927,959,0.9666319082377477
test,supplier_delay,1011,SKU-002,independent,4,1052,1103,0.9537624660018132
test,supplier_delay,1011,SKU-002,independent,5,1075,1134,0.9479717813051146
test,supplier_delay,1011,SKU-002,normal_optimized,2,563,926,0.6079913606911447
test,supplier_delay,1011,SKU-002,normal_optimized,3,633,959,0.6600625651720542
test,supplier_delay,1011,SKU-002,normal_optimized,4,656,1103,0.5947416137805984
test,supplier_delay,1011,SKU-002,normal_optimized,5,608,1134,0.5361552028218695
test,supplier_delay,1011,SKU-002,service_aware,2,919,926,0.9924406047516199
test,supplier_delay,1011,SKU-002,service_aware,3,959,959,1.0
test,supplier_delay,1011,SKU-002,service_aware,4,1103,1103,1.0
test,supplier_delay,1011,SKU-002,service_aware,5,1130,1134,0.9964726631393298
test,supplier_delay,1012,SKU-002,independent,2,855,926,0.9233261339092873
test,supplier_delay,1012,SKU-002,independent,3,949,959,0.9895724713242962
test,supplier_delay,1012,SKU-002,independent,4,1030,1103,0.9338168631006346
test,supplier_delay,1012,SKU-002,independent,5,1076,1134,0.9488536155202821
test,supplier_delay,1012,SKU-002,normal_optimized,2,549,926,0.5928725701943844
test,supplier_delay,1012,SKU-002,normal_optimized,3,663,959,0.6913451511991658
test,supplier_delay,1012,SKU-002,normal_optimized,4,613,1103,0.5557570262919311
test,supplier_delay,1012,SKU-002,normal_optimized,5,668,1134,0.5890652557319224
test,supplier_delay,1012,SKU-002,service_aware,2,916,926,0.9892008639308856
test,supplier_delay,1012,SKU-002,service_aware,3,959,959,1.0
test,supplier_delay,1012,SKU-002,service_aware,4,1095,1103,0.9927470534904805
test,supplier_delay,1012,SKU-002,service_aware,5,1128,1134,0.9947089947089947
test,combined_stress,1001,SKU-002,independent,2,693,1082,0.6404805914972274
test,combined_stress,1001,SKU-002,independent,3,723,1123,0.6438112199465716
test,combined_stress,1001,SKU-002,independent,4,865,1289,0.6710628394103957
test,combined_stress,1001,SKU-002,independent,5,939,1331,0.7054845980465815
test,combined_stress,1001,SKU-002,normal_optimized,2,417,1082,0.3853974121996303
test,combined_stress,1001,SKU-002,normal_optimized,3,481,1123,0.42831700801424755
test,combined_stress,1001,SKU-002,normal_optimized,4,483,1289,0.37470907680372384
test,combined_stress,1001,SKU-002,normal_optimized,5,488,1331,0.3666416228399699
test,combined_stress,1001,SKU-002,service_aware,2,816,1082,0.7541589648798521
test,combined_stress,1001,SKU-002,service_aware,3,892,1123,0.7943009795191451
test,combined_stress,1001,SKU-002,service_aware,4,944,1289,0.7323506594259116
test,combined_stress,1001,SKU-002,service_aware,5,1002,1331,0.7528174305033809
test,combined_stress,1002,SKU-002,independent,2,755,1082,0.6977818853974121
test,combined_stress,1002,SKU-002,independent,3,739,1123,0.6580587711487088
test,combined_stress,1002,SKU-002,independent,4,866,1289,0.6718386346004654
test,combined_stress,1002,SKU-002,independent,5,834,1331,0.6265965439519159
test,combined_stress,1002,SKU-002,normal_optimized,2,460,1082,0.42513863216266173
test,combined_stress,1002,SKU-002,normal_optimized,3,509,1123,0.45325022261798753
test,combined_stress,1002,SKU-002,normal_optimized,4,479,1289,0.3716058960434445
test,combined_stress,1002,SKU-002,normal_optimized,5,486,1331,0.3651389932381668
test,combined_stress,1002,SKU-002,service_aware,2,911,1082,0.8419593345656192
test,combined_stress,1002,SKU-002,service_aware,3,949,1123,0.8450578806767587
test,combined_stress,1002,SKU-002,service_aware,4,961,1289,0.7455391776570985
test,combined_stress,1002,SKU-002,service_aware,5,952,1331,0.7152516904583021
test,combined_stress,1003,SKU-002,independent,2,725,1082,0.6700554528650647
test,combined_stress,1003,SKU-002,independent,3,761,1123,0.6776491540516474
test,combined_stress,1003,SKU-002,independent,4,811,1289,0.6291698991466252
test,combined_stress,1003,SKU-002,independent,5,822,1331,0.6175807663410969
test,combined_stress,1003,SKU-002,normal_optimized,2,450,1082,0.41589648798521256
test,combined_stress,1003,SKU-002,normal_optimized,3,504,1123,0.44879786286731965
test,combined_stress,1003,SKU-002,normal_optimized,4,461,1289,0.35764158262218776
test,combined_stress,1003,SKU-002,normal_optimized,5,410,1331,0.3080390683696469
test,combined_stress,1003,SKU-002,service_aware,2,840,1082,0.7763401109057301
test,combined_stress,1003,SKU-002,service_aware,3,886,1123,0.7889581478183437
test,combined_stress,1003,SKU-002,service_aware,4,963,1289,0.7470907680372382
test,combined_stress,1003,SKU-002,service_aware,5,955,1331,0.7175056348610067
test,combined_stress,1004,SKU-002,independent,2,756,1082,0.6987060998151571
test,combined_stress,1004,SKU-002,independent,3,751,1123,0.6687444345503116
test,combined_stress,1004,SKU-002,independent,4,840,1289,0.6516679596586501
test,combined_stress,1004,SKU-002,independent,5,848,1331,0.637114951164538
test,combined_stress,1004,SKU-002,normal_optimized,2,461,1082,0.42606284658040666
test,combined_stress,1004,SKU-002,normal_optimized,3,507,1123,0.4514692787177204
test,combined_stress,1004,SKU-002,normal_optimized,4,450,1289,0.3491078355314197
test,combined_stress,1004,SKU-002,normal_optimized,5,464,1331,0.3486100676183321
test,combined_stress,1004,SKU-002,service_aware,2,845,1082,0.7809611829944547
test,combined_stress,1004,SKU-002,service_aware,3,896,1123,0.7978628673196795
test,combined_stress,1004,SKU-002,service_aware,4,951,1289,0.7377812257564003
test,combined_stress,1004,SKU-002,service_aware,5,987,1331,0.7415477084898573
test,combined_stress,1005,SKU-002,independent,2,756,1082,0.6987060998151571
test,combined_stress,1005,SKU-002,independent,3,779,1123,0.6936776491540516
test,combined_stress,1005,SKU-002,independent,4,857,1289,0.664856477889837
test,combined_stress,1005,SKU-002,independent,5,942,1331,0.7077385424492862
test,combined_stress,1005,SKU-002,normal_optimized,2,466,1082,0.43068391866913125
